2009-2010 School Year Immunization Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDTS,Facility,RCDT,School,Enrollment,TotalNC,UnduplCount,NCPE,Excluded,PolioProt,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal
410570110260001,Alton High School,41057011026,0001,2001,43,31,12,43,1996,0,0,5,0,2001,1957,31,0,13,0,2001,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1995,0,0,6,0,2001,0,0,0,0,0,0,0,0,0,0,0,0
410570110261006,Alton Middle School,41057011026,1006,1472,62,2,60,62,1467,0,0,5,0,1472,1465,2,0,5,0,1472,1466,0,0,6,0,1472,1466,0,0,6,0,1472,1466,0,0,6,0,1472,1468,0,0,4,0,1472,0,0,0,0,0,0,982,0,0,4,0,986
280372250260001,AlWood  Middle/High School,28037225026,0001,257,0,0,0,0,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,255,0,1,1,0,257,0,0,0,0,0,0,60,0,0,0,0,60
280372250262003,AlWood Elem School,28037225026,2003,161,0,0,0,0,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,28,0,0,0,0,28,3,0,0,0,0,3,161,0,0,0,0,161
15016299025227C,Amandla Elem Charter School,15016299025,227C,202,56,10,46,0,196,6,0,0,0,202,196,6,0,0,0,202,196,6,0,0,0,202,196,6,0,0,0,202,196,6,0,0,0,202,194,8,0,0,0,202,0,0,0,0,0,0,193,9,0,0,0,202
470522720262003,Amboy Central Elem School,47052272026,2003,327,0,0,0,0,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,327,0,0,0,0,327,38,0,0,0,0,38,38,0,0,0,0,38,327,0,0,0,0,327
470522720260001,Amboy High School,47052272026,0001,333,1,0,1,1,333,0,0,0,0,333,332,0,0,0,1,333,333,0,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0
470522720261002,Amboy Jr High School,47052272026,1002,263,0,0,0,0,263,0,0,0,0,263,263,0,0,0,0,263,263,0,0,0,0,263,263,0,0,0,0,263,263,0,0,0,0,263,263,0,0,0,0,263,0,0,0,0,0,0,203,0,0,0,0,203
500820900041003,Amelia V Carriel Jr High,50082090004,1003,743,1,1,0,1,731,1,1,3,7,743,734,0,2,3,4,743,733,1,0,3,6,743,733,1,0,3,6,743,733,1,0,3,6,743,738,1,0,3,1,743,0,0,0,0,0,0,482,1,2,3,2,490
190220160022001,Americana Intermediate School,19022016002,2001,415,1,1,0,0,414,1,0,0,0,415,414,1,0,0,0,415,414,1,0,0,0,415,414,1,0,0,0,415,414,1,0,0,0,415,197,1,0,0,1,199,0,0,0,0,0,0,414,1,0,0,0,415
150162990252912,Ames Middle School,15016299025,2912,638,158,96,62,0,628,10,0,0,0,638,580,58,0,0,0,638,627,11,0,0,0,638,629,9,0,0,0,638,629,9,0,0,0,638,609,28,1,0,0,638,0,0,0,0,0,0,278,23,0,0,0,301
140162300130002,Amos Alonzo Stagg High School,14016230013,0002,2533,0,0,0,0,2523,0,0,6,4,2533,2514,0,1,13,5,2533,2519,0,0,9,5,2533,2524,0,0,4,5,2533,2524,0,0,4,5,2533,2518,0,0,6,9,2533,0,0,0,0,0,0,0,0,0,0,0,0
150162990250001,Amundsen High School,15016299025,0001,1613,166,114,52,0,1585,18,9,0,1,1613,1441,110,18,0,44,1613,1588,15,8,0,2,1613,1593,15,4,0,1,1613,1594,14,4,0,1,1613,1572,19,16,0,6,1613,0,0,0,0,0,0,0,0,0,0,0,0
14016853X160000,Ancona School Society Inc,14016853X16,0000,260,11,11,0,0,248,11,0,1,0,260,248,11,0,1,0,260,248,11,0,1,0,260,248,11,0,1,0,260,248,11,0,1,0,260,128,3,0,1,0,132,49,1,0,1,0,51,229,11,0,1,0,241
490813000262003,Andalusia Elem School,49081300026,2003,227,1,1,0,0,224,1,0,1,1,227,224,1,0,1,1,227,224,1,0,1,1,227,224,1,0,1,1,227,224,1,0,1,1,227,115,1,0,0,0,116,65,0,0,0,0,65,225,1,0,1,0,227
150162990252056,Andersen  H C Elem Community Acad,15016299025,2056,168,20,8,12,0,167,1,0,0,0,168,161,7,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,143,2,1,0,0,146,0,0,0,0,0,0,115,0,0,0,0,115
310453030262001,Anderson Elem School,31045303026,2001,489,0,0,0,2,487,0,0,0,2,489,484,0,0,0,5,489,487,0,0,0,2,489,489,0,0,0,0,489,489,0,0,0,0,489,132,0,0,0,4,136,52,0,0,0,0,52,488,0,0,0,1,489
340490600262006,Andrew Cooke Magnet Elem School,34049060026,2006,490,0,0,0,0,487,0,0,3,0,490,487,0,0,3,0,490,487,0,0,3,0,490,487,0,0,3,0,490,487,0,0,3,0,490,79,0,0,1,0,80,0,0,0,0,0,0,487,0,0,3,0,490
020910370041001,Anna Junior High School,02091037004,1001,262,5,2,3,1,261,1,0,0,0,262,261,1,0,0,0,262,261,1,0,0,0,262,261,1,0,0,0,262,261,1,0,0,0,262,260,2,0,0,0,262,0,0,0,0,0,0,199,0,0,0,0,199
560991140022001,Anna McDonald Elem School,56099114002,2001,409,0,0,0,0,407,0,0,2,0,409,407,0,0,2,0,409,406,0,0,3,0,409,406,0,0,3,0,409,406,0,0,3,0,409,136,0,0,0,0,136,0,0,0,0,0,0,405,0,0,4,0,409
020910810160001,Anna-Jonesboro High School,02091081016,0001,523,1,0,1,1,521,0,0,1,1,523,520,0,0,1,2,523,519,0,0,1,3,523,519,0,0,1,3,523,519,0,0,1,3,523,520,0,0,1,2,523,0,0,0,0,0,0,0,0,0,0,0,0
280372260262002,Annawan Grade School,28037226026,2002,310,2,2,0,2,308,0,0,2,0,310,307,1,0,2,0,310,307,1,0,2,0,310,307,1,0,2,0,310,307,1,0,2,0,310,175,1,0,1,0,177,49,0,0,1,0,50,272,1,0,2,0,275
280372260260001,Annawan High School,28037226026,0001,126,0,0,0,0,125,0,0,1,0,126,124,0,0,2,0,126,125,0,0,1,0,126,125,0,0,1,0,126,125,0,0,1,0,126,124,0,0,1,1,126,0,0,0,0,0,0,0,0,0,0,0,0
140160540042011,Anne Fox Elem School,14016054004,2011,400,6,4,2,6,392,3,3,2,0,400,393,1,3,2,1,400,392,2,4,2,0,400,392,2,4,2,0,400,392,2,4,2,0,400,116,0,1,2,1,120,0,0,0,0,0,0,393,2,3,2,0,400
190221800042002,Anne M Jeans Elem School,19022180004,2002,420,6,5,1,5,410,5,0,1,4,420,406,4,1,1,8,420,408,5,0,1,6,420,412,5,0,0,3,420,412,5,0,0,3,420,35,1,0,0,5,41,37,1,0,0,3,41,411,5,0,0,4,420
140160230022005,Anne Sullivan Elem School,14016023002,2005,270,0,0,0,0,270,0,0,0,0,270,270,0,0,0,0,270,270,0,0,0,0,270,270,0,0,0,0,270,270,0,0,0,0,270,99,0,0,0,0,99,0,0,0,0,0,0,270,0,0,0,0,270
500821890222038,Annette Officer Elementary,50082189022,2038,326,0,0,0,6,323,0,0,0,3,326,323,0,0,0,3,326,323,0,0,0,3,326,323,0,0,0,3,326,323,0,0,0,3,326,86,0,0,0,2,88,36,0,0,0,0,36,323,0,0,0,3,326
14016434X100000,Annunciata School,14016434X10,0000,180,0,0,0,0,180,0,0,0,0,180,180,0,0,0,0,180,180,0,0,0,0,180,180,0,0,0,0,180,180,0,0,0,0,180,94,0,0,0,0,94,29,0,0,0,0,29,167,0,0,0,0,167
31045001X100000,Annunciation,31045001X10,0000,246,2,2,0,2,246,0,0,0,0,246,244,1,1,0,0,246,245,1,0,0,0,246,246,0,0,0,0,246,246,0,0,0,0,246,125,0,0,0,0,125,15,0,0,0,0,15,216,0,0,0,0,216
39055007X260000,Antioch Christian Academy,39055007X26,0000,44,0,0,0,0,44,0,0,0,0,44,44,0,0,0,0,44,44,0,0,0,0,44,44,0,0,0,0,44,44,0,0,0,0,44,7,0,0,0,0,7,0,0,0,0,0,0,44,0,0,0,0,44
340491170160001,Antioch Comm High School,34049117016,0001,1389,12,4,8,12,1381,0,0,8,0,1389,1365,4,0,10,10,1389,1381,0,0,8,0,1389,1381,0,0,8,0,1389,1381,0,0,8,0,1389,1379,0,1,9,0,1389,0,0,0,0,0,0,0,0,0,0,0,0
340490340042001,Antioch Elem School,34049034004,2001,381,1,1,0,0,378,0,0,3,0,381,377,1,0,3,0,381,377,0,0,4,0,381,377,0,0,4,0,381,377,0,0,4,0,381,114,0,0,3,0,117,0,0,0,0,0,0,374,0,0,7,0,381
340490340041002,Antioch Upper Grade School,34049034004,1002,980,1,0,1,1,975,0,0,5,0,980,975,0,0,5,0,980,974,0,1,5,0,980,975,0,0,5,0,980,975,0,0,5,0,980,975,0,0,5,0,980,0,0,0,0,0,0,657,0,0,4,0,661
470712220261001,Aplington Middle School,47071222026,1001,155,0,0,0,0,153,0,0,2,0,155,153,0,0,2,0,155,153,0,0,2,0,155,154,0,0,1,0,155,154,0,0,1,0,155,154,0,0,1,0,155,0,0,0,0,0,0,102,0,0,1,0,103
140160630022012,Apollo Elem School,14016063002,2012,525,0,0,0,0,525,0,0,0,0,525,525,0,0,0,0,525,524,0,1,0,0,525,524,0,1,0,0,525,524,0,1,0,0,525,165,0,0,0,0,165,34,0,0,0,0,34,525,0,0,0,0,525
270664040262001,Apollo Elem School,27066404026,2001,352,0,0,0,0,336,0,2,14,0,352,336,0,2,14,0,352,336,0,2,14,0,352,336,0,2,14,0,352,336,0,2,14,0,352,43,0,0,1,0,44,43,0,0,1,0,44,337,0,2,13,0,352
080432050262004,Apple River Middle School,08043205026,2004,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,63,0,0,0,0,63,0,0,0,0,0,0,99,0,1,0,0,100
340491020041002,Aptakisic Junior High School,34049102004,1002,496,1,1,0,0,494,1,0,0,1,496,495,0,0,0,1,496,494,0,1,0,1,496,496,0,0,0,0,496,496,0,0,0,0,496,494,1,0,0,1,496,0,0,0,0,0,0,242,0,0,0,1,243
14016729Z230000,Aqsa School,14016729Z23,0000,262,0,0,0,0,243,0,0,0,19,262,243,0,0,0,19,262,243,0,0,0,19,262,243,0,0,0,19,262,243,0,0,0,19,262,172,0,0,0,15,187,13,0,0,0,2,15,130,0,0,0,11,141
08089001Z100000,Aquin Catholic Jr-Sr High School,08089001Z10,0000,153,0,0,0,0,149,0,0,3,1,153,150,0,0,3,0,153,149,0,1,3,0,153,149,0,1,3,0,153,149,0,1,3,0,153,150,0,0,3,0,153,0,0,0,0,0,0,24,0,0,1,0,25
08089004X100000,Aquin Elementary Campus,08089004X10,0000,183,1,1,0,0,181,0,0,2,0,183,181,0,0,2,0,183,182,0,0,1,0,183,182,0,0,1,0,183,182,0,0,1,0,183,77,0,0,0,0,77,32,0,0,0,0,32,181,1,0,1,0,183
32046008X100000,Aquinas Catholic Acad-Hickory,32046008X10,0000,210,0,0,0,1,209,0,0,0,1,210,209,0,0,0,1,210,209,0,0,0,1,210,209,0,0,0,1,210,209,0,0,0,1,210,134,0,0,0,0,134,56,0,0,0,0,56,181,0,0,0,1,182
140161450021001,Arbor Park Middle School,14016145002,1001,624,11,9,2,1,613,7,0,4,0,624,613,6,0,4,1,624,617,3,0,4,0,624,620,0,0,4,0,624,620,0,0,4,0,624,613,3,0,4,4,624,0,0,0,0,0,0,461,1,0,3,2,467
190220890042001,Arbor View Elem School,19022089004,2001,326,1,1,0,1,325,0,0,0,1,326,325,0,0,0,1,326,324,1,0,1,0,326,324,1,0,1,0,326,324,1,0,1,0,326,126,0,0,0,0,126,84,0,0,0,0,84,325,0,0,1,0,326
560991610022001,Arbury Hills Elem School,56099161002,2001,208,2,1,1,0,206,1,0,1,0,208,206,1,0,1,0,208,206,1,0,1,0,208,206,1,0,1,0,208,206,1,0,1,0,208,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,208
140161620022001,Arcadia Elem School,14016162002,2001,579,3,2,1,3,572,2,0,3,2,579,569,2,0,4,4,579,572,2,0,3,2,579,572,2,0,3,2,579,572,2,0,3,2,579,0,0,0,0,0,0,0,0,0,0,0,0,574,2,0,3,0,579
110213060262002,Arcola Elementary School,11021306026,2002,425,1,1,0,0,416,1,0,5,3,425,416,1,0,5,3,425,414,1,2,5,3,425,414,1,2,5,3,425,414,1,2,5,3,425,135,0,0,1,0,136,26,0,0,0,0,26,413,1,3,5,3,425
110213060260001,Arcola High School,11021306026,0001,303,2,1,1,0,301,0,0,1,1,303,300,1,0,1,1,303,300,0,0,1,2,303,300,0,0,1,2,303,300,0,0,1,2,303,300,0,0,1,2,303,0,0,0,0,0,0,60,0,0,0,0,60
110213060263101,Arcola Project H E L P,11021306026,3101,54,0,0,0,0,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54
190220040022011,Ardmore Elem School,19022004002,2011,329,0,0,0,0,329,0,0,0,0,329,328,0,0,0,1,329,328,0,0,1,0,329,328,0,0,1,0,329,328,0,0,1,0,329,204,0,0,0,0,204,204,0,0,0,0,204,329,0,0,0,0,329
190220450022001,Ardmore Elem School,19022045002,2001,491,5,5,0,5,484,5,0,2,0,491,485,3,0,2,1,491,485,3,1,2,0,491,485,3,1,2,0,491,485,3,1,2,0,491,74,0,0,0,0,74,0,0,0,0,0,0,487,2,0,2,0,491
390550010262002,Argenta-Oreana Elementary School,39055001026,2002,508,5,3,2,5,505,3,0,0,0,508,505,3,0,0,0,508,506,2,0,0,0,508,506,2,0,0,0,508,506,2,0,0,0,508,150,0,0,0,0,150,77,0,0,0,0,77,508,0,0,0,0,508
390550010260001,Argenta-Oreana High School,39055001026,0001,316,4,4,0,4,316,0,0,0,0,316,312,4,0,0,0,316,316,0,0,0,0,316,316,0,0,0,0,316,316,0,0,0,0,316,316,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
390550010261001,Argenta-Oreana Middle School,39055001026,1001,228,2,0,2,2,227,0,0,1,0,228,227,0,0,1,0,228,227,0,0,1,0,228,227,0,0,1,0,228,227,0,0,1,0,228,227,0,0,1,0,228,0,0,0,0,0,0,146,0,0,1,0,147
140162170160001,Argo Community High School,14016217016,0001,1843,2,2,0,2,1843,0,0,0,0,1843,1841,2,0,0,0,1843,1843,0,0,0,0,1843,1843,0,0,0,0,1843,1843,0,0,0,0,1843,1839,0,0,0,4,1843,0,0,0,0,0,0,0,0,0,0,0,0
14016212X050000,Arie Crown Hebrew Day School,14016212X05,0000,679,4,4,0,0,671,1,0,7,0,679,672,0,0,7,0,679,669,1,1,7,1,679,669,1,1,7,1,679,669,1,1,7,1,679,354,2,0,6,0,362,91,0,0,0,0,91,613,0,1,8,0,622
150162990252895,Ariel Elem Community Academy,15016299025,2895,461,92,46,46,0,450,11,0,0,0,461,445,16,0,0,0,461,441,19,1,0,0,461,449,12,0,0,0,461,449,12,0,0,0,461,213,8,0,0,0,221,40,0,0,0,0,40,400,19,0,0,0,419
110150020262015,Arland D Williams Jr Elem Sch,11015002026,2015,736,0,0,0,0,734,0,1,0,1,736,733,0,1,0,2,736,735,0,1,0,0,736,735,0,1,0,0,736,735,0,1,0,0,736,135,0,0,0,0,135,0,0,0,0,0,0,734,0,1,0,1,736
190222040262022,Arlene Welch Elementary School,19022204026,2022,856,1,0,1,0,841,0,1,10,4,856,841,0,1,10,4,856,838,0,1,12,5,856,845,0,0,10,1,856,845,0,0,10,1,856,143,0,0,0,2,145,0,0,0,0,0,0,846,0,0,9,1,856
150162990252058,Armour Elem School,15016299025,2058,346,17,12,5,0,341,5,0,0,0,346,338,8,0,0,0,346,339,7,0,0,0,346,341,5,0,0,0,346,341,5,0,0,0,346,168,5,0,0,0,173,31,2,0,0,0,33,303,7,0,0,0,310
150162990252188,Armstrong  L Elem Math & Sci,15016299025,2188,142,12,5,7,0,138,3,0,0,1,142,139,2,0,0,1,142,139,3,0,0,0,142,142,0,0,0,0,142,142,0,0,0,0,142,87,1,1,0,0,89,0,0,0,0,0,0,139,3,0,0,0,142
150162990252059,Armstrong G Elem IntL Studies,15016299025,2059,1386,118,81,37,1,1340,31,1,0,14,1386,1323,43,2,0,18,1386,1350,32,0,0,4,1386,1358,26,0,0,2,1386,1358,26,0,0,2,1386,624,20,2,1,8,655,120,1,0,0,0,121,1231,32,0,0,3,1266
540922250170001,Armstrong High School,54092225017,0001,168,0,0,0,0,168,0,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,168,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0
540920610032001,Armstrong-Ellis Elem School,54092061003,2001,109,2,2,0,1,107,2,0,0,0,109,108,1,0,0,0,109,108,1,0,0,0,109,108,1,0,0,0,109,108,1,0,0,0,109,59,0,0,0,0,59,0,0,0,0,0,0,93,1,0,0,0,94
530900860022001,Armstrong-Oakview Elem School,53090086002,2001,199,1,1,0,0,196,0,0,3,0,199,195,0,1,3,0,199,194,1,0,4,0,199,194,1,0,4,0,199,194,1,0,4,0,199,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,3,0,199
190220040022002,Army Trail Elem School,19022004002,2002,502,15,7,8,10,497,4,1,0,0,502,498,4,0,0,0,502,497,5,0,0,0,502,497,5,0,0,0,502,497,5,0,0,0,502,92,0,0,0,0,92,0,0,0,0,0,0,495,6,1,0,0,502
340492200262007,Arnett C Lines Elem School,34049220026,2007,559,0,0,0,0,557,0,0,0,2,559,548,0,1,9,1,559,543,0,2,10,4,559,544,0,2,10,3,559,544,0,2,10,3,559,138,0,1,2,0,141,0,0,0,0,0,0,559,0,0,0,0,559
560991220022010,Arnold J Tyler School,56099122002,2010,436,0,0,0,0,434,0,0,2,0,436,433,0,1,2,0,436,434,0,0,2,0,436,434,0,0,2,0,436,434,0,0,2,0,436,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,436
140161460042006,Arnold W Kruse Ed Center,14016146004,2006,335,0,0,0,0,333,0,0,1,1,335,334,0,0,1,0,335,334,0,0,1,0,335,334,0,0,1,0,335,334,0,0,1,0,335,88,0,0,1,0,89,28,0,0,0,0,28,334,0,0,1,0,335
320461110252002,Aroma Park Primary School,32046111025,2002,201,3,3,0,3,198,3,0,0,0,201,199,2,0,0,0,201,199,2,0,0,0,201,201,0,0,0,0,201,201,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,201
110213050262003,Arthur Elem School,11021305026,2003,344,0,0,0,0,327,0,1,14,2,344,328,0,1,14,1,344,328,0,1,14,1,344,328,0,1,14,1,344,328,0,1,14,1,344,120,0,0,6,0,126,52,0,0,4,0,56,341,0,0,2,1,344
041012050252027,Arthur Froberg Elem School,04101205025,2027,375,2,2,0,2,373,2,0,0,0,375,373,2,0,0,0,375,373,2,0,0,0,375,373,2,0,0,0,375,373,2,0,0,0,375,158,2,0,0,0,160,160,0,0,0,0,160,373,0,2,0,0,375
110213050261001,Arthur Jr High School,11021305026,1001,78,0,0,0,0,77,0,0,1,0,78,76,0,1,1,0,78,77,0,0,1,0,78,77,0,0,1,0,78,77,0,0,1,0,78,77,0,0,1,0,78,0,0,0,0,0,0,38,0,0,0,0,38
110213050260001,Arthur Sr High School,11021305026,0001,115,2,0,2,0,114,0,0,1,0,115,112,0,1,1,1,115,114,0,0,1,0,115,114,0,0,1,0,115,114,0,0,1,0,115,114,0,0,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0
14016482X100000,Ascension,14016482X10,0000,478,0,0,0,0,477,0,0,1,0,478,477,0,0,1,0,478,477,0,0,1,0,478,477,0,0,1,0,478,477,0,0,1,0,478,280,0,0,1,0,281,91,0,0,0,0,91,428,0,0,1,0,429
150162990252922,Ashburn Community Elem School,15016299025,2922,514,43,20,23,3,506,8,0,0,0,514,504,10,0,0,0,514,503,11,0,0,0,514,508,6,0,0,0,514,508,6,0,0,0,514,257,7,0,0,0,264,32,4,0,0,0,36,456,7,0,0,0,463
14016687X060000,Ashburn Lutheran School,14016687X06,0000,111,0,0,0,0,111,0,0,0,0,111,111,0,0,0,0,111,111,0,0,0,0,111,111,0,0,0,0,111,111,0,0,0,0,111,50,0,0,0,0,50,0,0,0,0,0,0,96,0,0,0,0,96
150162990252437,Ashe Elem School,15016299025,2437,504,123,76,47,0,461,43,0,0,0,504,457,47,0,0,0,504,449,55,0,0,0,504,467,37,0,0,0,504,467,37,0,0,0,504,204,8,2,0,0,214,0,0,0,0,0,0,412,47,0,0,0,459
320380040263001,Ashkum Early Literacy Center,32038004026,3001,62,0,0,0,0,62,0,0,0,0,62,61,0,0,0,1,62,62,0,0,0,0,62,62,0,0,0,0,62,62,0,0,0,0,62,62,0,0,0,0,62,61,0,0,0,1,62,62,0,0,0,0,62
130950150042001,Ashley Com Consolidated School,13095015004,2001,130,1,1,0,1,129,1,0,0,0,130,129,1,0,0,0,130,129,1,0,0,0,130,129,1,0,0,0,130,129,1,0,0,0,130,54,0,0,0,0,54,0,0,0,0,0,0,111,1,0,0,0,112
110150010262007,Ashmore Elem School,11015001026,2007,100,0,0,0,0,97,0,0,3,0,100,97,0,0,3,0,100,97,0,0,3,0,100,97,0,0,3,0,100,97,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,100
470522750262003,Ashton-Franklin Center Elem Sch,47052275026,2003,208,7,7,0,0,201,5,0,2,0,208,201,4,0,2,1,208,202,4,0,2,0,208,202,4,0,2,0,208,202,4,0,2,0,208,4,2,0,0,0,6,2,4,0,0,0,6,202,4,0,2,0,208
470522750260001,Ashton-Franklin Center HS,47052275026,0001,216,0,0,0,0,214,0,0,2,0,216,212,0,0,4,0,216,214,0,0,2,0,216,214,0,0,2,0,216,214,0,0,2,0,216,213,0,0,3,0,216,0,0,0,0,0,0,0,0,0,0,0,0
470522750261001,Ashton-Franklin Cntr Middle Sch,47052275026,1001,179,3,3,0,0,176,2,0,1,0,179,176,2,0,1,0,179,175,2,1,1,0,179,175,2,1,1,0,179,175,2,1,1,0,179,175,3,0,1,0,179,0,0,0,0,0,0,130,0,0,1,0,131
15016299025008C,Aspira Charter High School,15016299025,008C,1316,194,113,81,0,1302,13,0,0,1,1316,1215,96,4,0,1,1316,1299,17,0,0,0,1316,1306,10,0,0,0,1316,1306,10,0,0,0,1316,1286,28,0,0,2,1316,0,0,0,0,0,0,293,4,0,0,0,297
220290010262001,Astoria Elem School,22029001026,2001,193,0,0,0,0,193,0,0,0,0,193,193,0,0,0,0,193,193,0,0,0,0,193,193,0,0,0,0,193,193,0,0,0,0,193,63,0,0,0,0,63,40,0,0,0,0,40,187,0,6,0,0,193
220290010260001,Astoria High School,22029001026,0001,125,0,0,0,0,125,0,0,0,0,125,125,0,0,0,0,125,125,0,0,0,0,125,125,0,0,0,0,125,125,0,0,0,0,125,125,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
220290010261001,Astoria Junior High School,22029001026,1001,80,0,0,0,0,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,0,0,0,0,0,0,47,0,0,0,0,47
380652130261001,Athens Junior High School,38065213026,1001,166,3,2,1,0,166,0,0,0,0,166,165,1,0,0,0,166,165,1,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,166,0,0,0,0,0,0,78,0,0,0,0,78
380652130260001,Athens Sr High School,38065213026,0001,367,15,9,6,0,367,0,0,0,0,367,358,9,0,0,0,367,367,0,0,0,0,367,367,0,0,0,0,367,367,0,0,0,0,367,367,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0
140160340041006,Attea Middle School,14016034004,1006,686,0,0,0,0,679,0,2,1,4,686,684,0,1,1,0,686,683,0,2,1,0,686,683,0,2,1,0,686,683,0,2,1,0,686,680,0,2,1,3,686,0,0,0,0,0,0,458,0,1,0,0,459
14016651S050000,Att-P Tach Special Education Prog,14016651S05,0000,36,0,0,0,0,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,24,0,0,0,0,24,0,0,0,0,0,0,30,0,0,0,0,30
150162990252061,Attucks Elem School,15016299025,2061,287,66,40,26,0,272,15,0,0,0,287,267,20,0,0,0,287,269,18,0,0,0,287,278,9,0,0,0,287,278,9,0,0,0,287,145,5,0,0,0,150,20,0,0,0,0,20,237,15,0,0,0,252
390740390260001,Atwood Hammond High School,39074039026,0001,112,0,0,0,0,112,0,0,0,0,112,112,0,0,0,0,112,112,0,0,0,0,112,112,0,0,0,0,112,112,0,0,0,0,112,112,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0
390740390262003,Atwood-Hammond Elem School,39074039026,2003,302,1,1,0,0,301,1,0,0,0,302,301,1,0,0,0,302,301,1,0,0,0,302,301,1,0,0,0,302,301,1,0,0,0,302,166,1,0,0,0,167,36,1,0,0,0,37,268,1,0,0,0,269
510840100262003,Auburn Elem School,51084010026,2003,502,3,3,0,3,498,3,0,1,0,502,498,3,0,1,0,502,498,3,0,1,0,502,498,3,0,1,0,502,498,3,0,1,0,502,151,3,0,0,0,154,151,3,0,0,0,154,498,3,0,1,0,502
041012050250001,Auburn High School,04101205025,0001,1925,5,3,2,2,1925,0,0,0,0,1925,1920,5,0,0,0,1925,1925,0,0,0,0,1925,1925,0,0,0,0,1925,1925,0,0,0,0,1925,1925,0,0,0,0,1925,0,0,0,0,0,0,0,0,0,0,0,0
510840100260001,Auburn High School,51084010026,0001,456,2,0,2,2,456,0,0,0,0,456,456,0,0,0,0,456,456,0,0,0,0,456,456,0,0,0,0,456,456,0,0,0,0,456,456,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0
510840100261001,Auburn Jr High at Divernon,51084010026,1001,211,0,0,0,0,211,0,0,0,0,211,211,0,0,0,0,211,211,0,0,0,0,211,211,0,0,0,0,211,211,0,0,0,0,211,211,0,0,0,0,211,0,0,0,0,0,0,105,0,0,0,0,105
510840100262004,Auburn Middle School,51084010026,2004,314,1,0,1,1,314,0,0,0,0,314,314,0,0,0,0,314,314,0,0,0,0,314,314,0,0,0,0,314,314,0,0,0,0,314,211,0,0,0,0,211,0,0,0,0,0,0,314,0,0,0,0,314
150162990252062,Audubon Elem School,15016299025,2062,503,28,11,17,0,495,4,0,1,3,503,489,6,3,1,4,503,491,7,0,2,3,503,498,4,0,1,0,503,498,4,0,1,0,503,240,4,1,1,2,248,98,2,0,1,0,101,469,5,1,1,1,477
